DESCRIPTION,Month,ENCOUNTERCLASS,DISPENSES,TOTALCOST,RandomState,CityLookup,Year
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Tuesday, June 1, 2021",wellness,24,4417.92,Florida,,2021
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Thursday, July 1, 2021",wellness,13,7581.63,Florida,,2021
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Monday, November 1, 2021",wellness,24,5191.08,Florida,,2021
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Wednesday, December 1, 2021",wellness,30,7047.42,Florida,,2021
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Saturday, January 1, 2022",wellness,11,20249.46,Florida,,2022
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Tuesday, March 1, 2022",wellness,36,31621.68,Florida,,2022
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Monday, August 1, 2022",wellness,24,14927.52,Florida,,2022
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Thursday, December 1, 2022",wellness,25,6715.65,Florida,,2022
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Wednesday, February 1, 2023",wellness,22,6421.64,Florida,,2023
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Saturday, April 1, 2023",wellness,24,14750.4,Florida,,2023
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Saturday, July 1, 2023",wellness,24,15239.76,Florida,,2023
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Tuesday, August 1, 2023",wellness,25,10520.03,Florida,,2023
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Friday, December 1, 2023",wellness,24,20591.28,Florida,,2023
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Monday, January 1, 2024",wellness,16,20968.72,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Thursday, February 1, 2024",wellness,17,13172.22,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Monday, April 1, 2024",wellness,19,3497.52,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Monday, July 1, 2024",wellness,24,6681.6,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Thursday, August 1, 2024",wellness,13,7346.76,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Tuesday, October 1, 2024",wellness,11,2024.88,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Friday, November 1, 2024",wellness,10,5819.2,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Sunday, December 1, 2024",wellness,18,12195.27,Florida,,2024
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Wednesday, January 1, 2025",wellness,16,12963.04,Florida,,2025
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,"Saturday, February 1, 2025",wellness,14,4978.54,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Wednesday, December 1, 2004",wellness,7,6.44,Florida,,2004
Alendronic acid 10 MG Oral Tablet,"Tuesday, December 1, 2009",wellness,9,187.65,Florida,,2009
Alendronic acid 10 MG Oral Tablet,"Tuesday, October 1, 2013",wellness,13,160.42,Florida,,2013
Alendronic acid 10 MG Oral Tablet,"Wednesday, October 1, 2014",wellness,13,202.14,Florida,,2014
Alendronic acid 10 MG Oral Tablet,"Saturday, November 1, 2014",wellness,23,232.12,Florida,,2014
Alendronic acid 10 MG Oral Tablet,"Wednesday, April 1, 2015",wellness,24,198.12,Florida,,2015
Alendronic acid 10 MG Oral Tablet,"Friday, May 1, 2015",wellness,25,272.98,Florida,,2015
Alendronic acid 10 MG Oral Tablet,"Monday, June 1, 2015",wellness,24,37.56,Florida,,2015
Alendronic acid 10 MG Oral Tablet,"Thursday, October 1, 2015",wellness,13,93.48,Florida,,2015
Alendronic acid 10 MG Oral Tablet,"Sunday, November 1, 2015",wellness,25,279.44,Florida,,2015
Alendronic acid 10 MG Oral Tablet,"Friday, January 1, 2016",wellness,36,129.84,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Tuesday, March 1, 2016",wellness,13,30.05,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Sunday, May 1, 2016",wellness,25,300.2,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Friday, July 1, 2016",wellness,22,271.4,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Thursday, September 1, 2016",wellness,14,82.56,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Saturday, October 1, 2016",wellness,13,85.89,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Tuesday, November 1, 2016",wellness,25,43.65,Florida,,2016
Alendronic acid 10 MG Oral Tablet,"Sunday, January 1, 2017",wellness,24,326.04,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Saturday, April 1, 2017",wellness,11,479.78,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Monday, May 1, 2017",wellness,25,241.7,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Saturday, July 1, 2017",wellness,24,76.92,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Sunday, October 1, 2017",wellness,9,26.46,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Wednesday, November 1, 2017",wellness,37,361.42,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Friday, December 1, 2017",wellness,13,100.2,Florida,,2017
Alendronic acid 10 MG Oral Tablet,"Monday, January 1, 2018",wellness,24,57.72,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Thursday, February 1, 2018",wellness,14,38.37,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Tuesday, May 1, 2018",wellness,39,221.33,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Friday, June 1, 2018",wellness,11,220.11,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Wednesday, August 1, 2018",wellness,13,36.26,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Thursday, November 1, 2018",wellness,26,152.34,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Saturday, December 1, 2018",wellness,24,286.92,Florida,,2018
Alendronic acid 10 MG Oral Tablet,"Tuesday, January 1, 2019",wellness,14,216.5,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Friday, February 1, 2019",wellness,25,103.58,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Wednesday, May 1, 2019",wellness,37,233.59,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Saturday, June 1, 2019",wellness,36,79.32,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Friday, November 1, 2019",wellness,13,73.97,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Sunday, December 1, 2019",wellness,25,161,Florida,,2019
Alendronic acid 10 MG Oral Tablet,"Wednesday, January 1, 2020",wellness,49,959.96,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Saturday, February 1, 2020",wellness,21,195.09,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Sunday, March 1, 2020",wellness,13,52.05,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Friday, May 1, 2020",wellness,26,480.28,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Monday, June 1, 2020",wellness,27,933.55,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Wednesday, July 1, 2020",wellness,27,168.24,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Tuesday, September 1, 2020",wellness,13,229.42,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Sunday, November 1, 2020",wellness,13,24.58,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Tuesday, December 1, 2020",wellness,16,108.98,Florida,,2020
Alendronic acid 10 MG Oral Tablet,"Friday, January 1, 2021",wellness,49,537.42,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Monday, February 1, 2021",wellness,15,95.38,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Monday, March 1, 2021",wellness,24,204.84,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Saturday, May 1, 2021",wellness,14,64.84,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Tuesday, June 1, 2021",wellness,34,312.76,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Thursday, July 1, 2021",wellness,26,593.16,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Sunday, August 1, 2021",wellness,24,134.76,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Friday, October 1, 2021",wellness,25,149.77,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Monday, November 1, 2021",wellness,13,132.24,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Wednesday, December 1, 2021",wellness,25,120.7,Florida,,2021
Alendronic acid 10 MG Oral Tablet,"Saturday, January 1, 2022",wellness,25,317.95,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Tuesday, February 1, 2022",wellness,43,191.6,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Tuesday, March 1, 2022",wellness,44,246,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Wednesday, June 1, 2022",wellness,45,185.42,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Monday, August 1, 2022",wellness,36,178.32,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Saturday, October 1, 2022",wellness,19,17.48,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Thursday, December 1, 2022",wellness,48,350.15,Florida,,2022
Alendronic acid 10 MG Oral Tablet,"Sunday, January 1, 2023",wellness,23,29.85,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Wednesday, February 1, 2023",wellness,40,360.4,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Wednesday, March 1, 2023",wellness,48,403.2,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Thursday, June 1, 2023",wellness,52,250.42,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Saturday, July 1, 2023",wellness,11,69.63,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Tuesday, August 1, 2023",wellness,36,574.56,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Friday, September 1, 2023",wellness,25,111.14,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Sunday, October 1, 2023",wellness,35,338.97,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Friday, December 1, 2023",wellness,50,785.56,Florida,,2023
Alendronic acid 10 MG Oral Tablet,"Thursday, February 1, 2024",wellness,60,192.24,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Friday, March 1, 2024",wellness,36,373.32,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Saturday, June 1, 2024",wellness,27,257.66,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Monday, July 1, 2024",wellness,25,419.48,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Thursday, August 1, 2024",wellness,36,522.84,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Sunday, September 1, 2024",wellness,32,455.96,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Friday, November 1, 2024",wellness,5,4.6,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Sunday, December 1, 2024",wellness,19,224.15,Florida,,2024
Alendronic acid 10 MG Oral Tablet,"Wednesday, January 1, 2025",wellness,23,59.4,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Saturday, February 1, 2025",wellness,35,304.29,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Saturday, March 1, 2025",wellness,18,445.56,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Tuesday, April 1, 2025",wellness,5,11.25,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Sunday, June 1, 2025",wellness,10,100.69,Florida,,2025
Alendronic acid 10 MG Oral Tablet,"Tuesday, July 1, 2025",wellness,7,80.87,Florida,,2025
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, February 1, 1992",wellness,10,6674.4,Florida,,1992
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, July 1, 1993",wellness,5,5096.1,Florida,,1993
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, February 1, 1994",wellness,13,6762.13,Florida,,1994
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, February 1, 1995",wellness,13,4874.09,Florida,,1995
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, September 1, 2000",wellness,10,2625.08,Florida,,2000
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, March 1, 2007",wellness,5,5096.1,Florida,,2007
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, February 1, 2008",wellness,8,2037.2,Florida,,2008
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, March 1, 2010",wellness,14,12703.8,Florida,,2010
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, January 1, 2011",wellness,11,2801.15,Florida,,2011
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, March 1, 2013",wellness,7,2172.13,Florida,,2013
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, April 1, 2014",wellness,13,3415.19,Florida,,2014
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, January 1, 2015",wellness,13,5114.05,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, February 1, 2015",wellness,34,27751.04,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, April 1, 2015",wellness,11,7002.86,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, May 1, 2015",wellness,17,10005.03,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, June 1, 2015",wellness,9,4795.38,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, August 1, 2015",wellness,15,4020.15,Florida,,2015
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, January 1, 2016",wellness,17,6157.89,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, February 1, 2016",wellness,18,7466.92,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, April 1, 2016",wellness,14,7061.19,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, June 1, 2016",wellness,11,3772.22,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, September 1, 2016",wellness,21,16113.99,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, December 1, 2016",wellness,15,6443.19,Florida,,2016
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, January 1, 2017",wellness,17,6252.01,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, February 1, 2017",wellness,25,10887.85,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, May 1, 2017",wellness,9,2660.43,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, September 1, 2017",wellness,11,4332.78,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, October 1, 2017",wellness,14,4727.88,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, December 1, 2017",wellness,24,15286.44,Florida,,2017
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, January 1, 2018",wellness,36,9167.4,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, February 1, 2018",wellness,13,3310.45,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, June 1, 2018",wellness,5,3093.95,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, July 1, 2018",wellness,17,6637.05,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, September 1, 2018",wellness,26,20455.15,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, December 1, 2018",wellness,18,6187.68,Florida,,2018
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, January 1, 2019",wellness,23,5856.95,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, February 1, 2019",wellness,17,14206.94,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, May 1, 2019",wellness,7,3509.65,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, July 1, 2019",wellness,5,1787.85,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, September 1, 2019",wellness,11,2855.51,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, October 1, 2019",wellness,24,15970.32,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, November 1, 2019",wellness,9,8408.41,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, December 1, 2019",wellness,7,1833.96,Florida,,2019
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, January 1, 2020",wellness,13,9756.9,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, February 1, 2020",wellness,20,8915.85,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, March 1, 2020",wellness,14,12542.77,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, September 1, 2020",wellness,11,8153.14,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Thursday, October 1, 2020",wellness,7,4655.6,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, November 1, 2020",wellness,5,1273.25,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Tuesday, December 1, 2020",wellness,15,7321.54,Florida,,2020
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Friday, January 1, 2021",wellness,25,12526.93,Florida,,2021
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, February 1, 2021",wellness,23,5856.95,Florida,,2021
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Monday, March 1, 2021",wellness,32,19170.94,Florida,,2021
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Saturday, May 1, 2021",wellness,5,1273.25,Florida,,2021
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Sunday, August 1, 2021",wellness,7,6369.97,Florida,,2021
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],"Wednesday, September 1, 2021",wellness,15,5510.06,Florida,,2021
