Medicine,Year,Type,Value
lisinopril 10 MG Oral Tablet,2014,Actual,8
lisinopril 10 MG Oral Tablet,2025,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,1976,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,1990,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,1991,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,2008,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,2010,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,2014,Actual,8
Hydrochlorothiazide 25 MG Oral Tablet,2014,Actual,8
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2022,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2024,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,1991,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2016,Actual,10
Acetaminophen 325 MG Oral Tablet,2018,Actual,10
Alendronic acid 10 MG Oral Tablet,2021,Actual,10
Alendronic acid 10 MG Oral Tablet,2022,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2022,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2024,Actual,10
Simvastatin 10 MG Oral Tablet,2022,Actual,10
Simvastatin 10 MG Oral Tablet,2023,Actual,10
Simvastatin 10 MG Oral Tablet,2025,Actual,10
amLODIPine 2.5 MG Oral Tablet,2020,Actual,10
clonazePAM 0.25 MG Oral Tablet,1995,Actual,10
clonazePAM 0.25 MG Oral Tablet,2015,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2016,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2017,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2018,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2021,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2022,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2022,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2023,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2025,Actual,10
lisinopril 10 MG Oral Tablet,2016,Actual,10
lisinopril 10 MG Oral Tablet,2017,Actual,10
lisinopril 10 MG Oral Tablet,2020,Actual,10
lisinopril 10 MG Oral Tablet,2024,Actual,10
1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,2021,Actual,10
10 ML Furosemide 10 MG/ML Injection,1992,Actual,10
10 ML Furosemide 10 MG/ML Injection,1996,Actual,10
10 ML Furosemide 10 MG/ML Injection,1997,Actual,10
10 ML Furosemide 10 MG/ML Injection,2007,Actual,10
10 ML Furosemide 10 MG/ML Injection,2010,Actual,10
10 ML Furosemide 10 MG/ML Injection,2011,Actual,10
10 ML Furosemide 10 MG/ML Injection,2022,Actual,10
Acetaminophen 500 MG Oral Tablet,2020,Actual,10
Acetaminophen 500 MG Oral Tablet,2021,Actual,10
Cisplatin 50 MG Injection,2008,Actual,10
Cisplatin 50 MG Injection,2008,Actual,10
Cisplatin 50 MG Injection,2009,Actual,10
Cisplatin 50 MG Injection,2010,Actual,10
Cisplatin 50 MG Injection,2010,Actual,10
Cisplatin 50 MG Injection,2010,Actual,10
Cisplatin 50 MG Injection,2010,Actual,10
Cisplatin 50 MG Injection,2011,Actual,10
Cisplatin 50 MG Injection,2011,Actual,10
Cisplatin 50 MG Injection,2011,Actual,10
Cisplatin 50 MG Injection,2012,Actual,10
Cisplatin 50 MG Injection,2022,Actual,10
PACLitaxel 100 MG Injection,2008,Actual,10
PACLitaxel 100 MG Injection,2008,Actual,10
PACLitaxel 100 MG Injection,2009,Actual,10
PACLitaxel 100 MG Injection,2010,Actual,10
PACLitaxel 100 MG Injection,2010,Actual,10
PACLitaxel 100 MG Injection,2010,Actual,10
PACLitaxel 100 MG Injection,2010,Actual,10
PACLitaxel 100 MG Injection,2011,Actual,10
PACLitaxel 100 MG Injection,2011,Actual,10
PACLitaxel 100 MG Injection,2011,Actual,10
PACLitaxel 100 MG Injection,2012,Actual,10
PACLitaxel 100 MG Injection,2022,Actual,10
1 ML medroxyPROGESTERone acetate 150 MG/ML Injection,2015,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2016,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2016,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2016,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2018,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2005,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2017,Actual,10
Alendronic acid 10 MG Oral Tablet,2019,Actual,10
Alendronic acid 10 MG Oral Tablet,2021,Actual,10
Errin 28 Day Pack,2016,Actual,10
Furosemide 40 MG Oral Tablet,2007,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2016,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2016,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2020,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2021,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2021,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2021,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2023,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2023,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2023,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2024,Actual,10
Jolivette 28 Day Pack,2025,Actual,10
Natazia 28 Day Pack,2025,Actual,10
amLODIPine 2.5 MG Oral Tablet,2019,Actual,10
amLODIPine 2.5 MG Oral Tablet,2020,Actual,10
amLODIPine 2.5 MG Oral Tablet,2021,Actual,10
amLODIPine 2.5 MG Oral Tablet,2022,Actual,10
lisinopril 10 MG Oral Tablet,2016,Actual,10
lisinopril 10 MG Oral Tablet,2016,Actual,10
lisinopril 10 MG Oral Tablet,2018,Actual,10
lisinopril 10 MG Oral Tablet,2018,Actual,10
lisinopril 10 MG Oral Tablet,2019,Actual,10
lisinopril 10 MG Oral Tablet,2019,Actual,10
lisinopril 10 MG Oral Tablet,2020,Actual,10
lisinopril 10 MG Oral Tablet,2021,Actual,10
lisinopril 10 MG Oral Tablet,2022,Actual,10
lisinopril 10 MG Oral Tablet,2023,Actual,10
lisinopril 10 MG Oral Tablet,2024,Actual,10
lisinopril 10 MG Oral Tablet,2024,Actual,10
lisinopril 10 MG Oral Tablet,2025,Actual,10
lisinopril 10 MG Oral Tablet,2025,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],1987,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2007,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2017,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2019,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2021,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2021,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2023,Actual,10
Alendronic acid 10 MG Oral Tablet,2018,Actual,10
Simvastatin 10 MG Oral Tablet,1968,Actual,10
Simvastatin 10 MG Oral Tablet,1969,Actual,10
Simvastatin 10 MG Oral Tablet,1969,Actual,10
Simvastatin 10 MG Oral Tablet,1971,Actual,10
Simvastatin 10 MG Oral Tablet,1973,Actual,10
Simvastatin 10 MG Oral Tablet,1974,Actual,10
Simvastatin 10 MG Oral Tablet,1974,Actual,10
Simvastatin 10 MG Oral Tablet,1975,Actual,10
Simvastatin 10 MG Oral Tablet,1984,Actual,10
Simvastatin 10 MG Oral Tablet,1984,Actual,10
Simvastatin 10 MG Oral Tablet,1988,Actual,10
Simvastatin 10 MG Oral Tablet,1989,Actual,10
Simvastatin 10 MG Oral Tablet,1989,Actual,10
Simvastatin 10 MG Oral Tablet,1991,Actual,10
Simvastatin 10 MG Oral Tablet,1992,Actual,10
Simvastatin 10 MG Oral Tablet,1993,Actual,10
Simvastatin 10 MG Oral Tablet,1994,Actual,10
Simvastatin 10 MG Oral Tablet,1994,Actual,10
Simvastatin 10 MG Oral Tablet,1994,Actual,10
Simvastatin 10 MG Oral Tablet,1994,Actual,10
Simvastatin 10 MG Oral Tablet,1995,Actual,10
Simvastatin 10 MG Oral Tablet,1996,Actual,10
Simvastatin 10 MG Oral Tablet,1997,Actual,10
Simvastatin 10 MG Oral Tablet,1997,Actual,10
Simvastatin 10 MG Oral Tablet,1998,Actual,10
Simvastatin 10 MG Oral Tablet,1999,Actual,10
Simvastatin 10 MG Oral Tablet,2000,Actual,10
Simvastatin 10 MG Oral Tablet,2000,Actual,10
Simvastatin 10 MG Oral Tablet,2002,Actual,10
Simvastatin 10 MG Oral Tablet,2002,Actual,10
Simvastatin 10 MG Oral Tablet,2002,Actual,10
Simvastatin 10 MG Oral Tablet,2003,Actual,10
Simvastatin 10 MG Oral Tablet,2003,Actual,10
Simvastatin 10 MG Oral Tablet,2004,Actual,10
Simvastatin 10 MG Oral Tablet,2004,Actual,10
Simvastatin 10 MG Oral Tablet,2005,Actual,10
Simvastatin 10 MG Oral Tablet,2006,Actual,10
Simvastatin 10 MG Oral Tablet,2008,Actual,10
Simvastatin 10 MG Oral Tablet,2008,Actual,10
Simvastatin 10 MG Oral Tablet,2009,Actual,10
Simvastatin 10 MG Oral Tablet,2009,Actual,10
Simvastatin 10 MG Oral Tablet,2010,Actual,10
Simvastatin 10 MG Oral Tablet,2010,Actual,10
Simvastatin 10 MG Oral Tablet,2012,Actual,10
Simvastatin 10 MG Oral Tablet,2012,Actual,10
Simvastatin 10 MG Oral Tablet,2013,Actual,10
Simvastatin 10 MG Oral Tablet,2013,Actual,10
Simvastatin 10 MG Oral Tablet,2014,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1976,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1990,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1990,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1991,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1991,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1991,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1992,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1992,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1992,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1993,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1993,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1993,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1994,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],1994,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2005,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2005,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2006,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2006,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2006,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2006,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2006,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2007,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2007,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2007,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2008,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2009,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2010,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2011,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2013,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2014,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2015,Actual,10
1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],2015,Actual,10
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2017,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2019,Actual,10
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2024,Actual,10
Alendronic acid 10 MG Oral Tablet,2025,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],1992,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2000,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2022,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,10
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2025,Actual,10
24 HR tacrolimus 1 MG Extended Release Oral Tablet,2022,Actual,10
24 HR tacrolimus 1 MG Extended Release Oral Tablet,2024,Actual,10
Diazepam 5 MG Oral Tablet,1973,Actual,10
Furosemide 40 MG Oral Tablet,2007,Actual,10
Furosemide 40 MG Oral Tablet,2010,Actual,10
Furosemide 40 MG Oral Tablet,2023,Actual,10
Galantamine 4 MG Oral Tablet,2020,Actual,10
Albuterol 5 MG/ML Inhalation Solution,2021,Actual,10
carbamazepine 20 MG/ML Oral Suspension [Tegretol],1997,Actual,10
carvedilol 25 MG Oral Tablet,2007,Actual,10
carvedilol 25 MG Oral Tablet,2010,Actual,10
clonazePAM 0.25 MG Oral Tablet,1960,Actual,10
lisinopril 20 MG Oral Tablet,2007,Actual,10
lisinopril 20 MG Oral Tablet,2010,Actual,10
losartan potassium 50 MG Oral Tablet,2007,Actual,10
losartan potassium 50 MG Oral Tablet,2010,Actual,10
sacubitril 97 MG / valsartan 103 MG Oral Tablet,2010,Actual,10
amLODIPine 2.5 MG Oral Tablet,2015,Actual,10
amLODIPine 2.5 MG Oral Tablet,2019,Actual,10
amLODIPine 2.5 MG Oral Tablet,2025,Actual,10
lisinopril 10 MG Oral Tablet,2015,Actual,10
lisinopril 10 MG Oral Tablet,2019,Actual,10
lisinopril 10 MG Oral Tablet,2025,Actual,10
lisinopril 10 MG Oral Tablet,2025,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2015,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2016,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2024,Actual,10
Hydrochlorothiazide 25 MG Oral Tablet,2024,Actual,10
0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,2021,Actual,7
1 ML tacrolimus 5 MG/ML Injection,2025,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1996,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2005,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2017,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2020,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2022,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2023,Actual,7
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,2022,Actual,7
Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet,2024,Actual,7
Acetaminophen 325 MG Oral Tablet,2021,Actual,7
Acetaminophen 325 MG Oral Tablet,2024,Actual,7
Acetaminophen 500 MG Oral Tablet,2021,Actual,7
Albuterol 5 MG/ML Inhalation Solution,2021,Actual,7
Alendronic acid 10 MG Oral Tablet,2017,Actual,7
Alendronic acid 10 MG Oral Tablet,2018,Actual,7
Alendronic acid 10 MG Oral Tablet,2022,Actual,7
Amoxicillin 250 MG Oral Capsule,2017,Actual,7
Cefuroxime 250 MG Oral Tablet,2018,Actual,7
Cisplatin 50 MG Injection,1995,Actual,7
Cisplatin 50 MG Injection,1996,Actual,7
Cisplatin 50 MG Injection,1997,Actual,7
Cisplatin 50 MG Injection,1997,Actual,7
Cisplatin 50 MG Injection,1997,Actual,7
Cisplatin 50 MG Injection,1997,Actual,7
Cisplatin 50 MG Injection,2008,Actual,7
Cisplatin 50 MG Injection,2008,Actual,7
Cisplatin 50 MG Injection,2008,Actual,7
Cisplatin 50 MG Injection,2009,Actual,7
Cisplatin 50 MG Injection,2009,Actual,7
Cisplatin 50 MG Injection,2011,Actual,7
Cisplatin 50 MG Injection,2012,Actual,7
Cisplatin 50 MG Injection,2021,Actual,7
Diazepam 5 MG Oral Tablet,1959,Actual,7
Diazepam 5 MG Oral Tablet,2023,Actual,7
Hydrochlorothiazide 25 MG Oral Tablet,2020,Actual,7
Hydrochlorothiazide 25 MG Oral Tablet,2021,Actual,7
Hydrochlorothiazide 25 MG Oral Tablet,2021,Actual,7
Hydrochlorothiazide 25 MG Oral Tablet,2023,Actual,7
Hydrochlorothiazide 25 MG Oral Tablet,2023,Actual,7
Meperidine Hydrochloride 50 MG Oral Tablet,2016,Actual,7
Meperidine Hydrochloride 50 MG Oral Tablet,2022,Actual,7
PACLitaxel 100 MG Injection,1995,Actual,7
PACLitaxel 100 MG Injection,1996,Actual,7
PACLitaxel 100 MG Injection,1997,Actual,7
PACLitaxel 100 MG Injection,1997,Actual,7
PACLitaxel 100 MG Injection,1997,Actual,7
PACLitaxel 100 MG Injection,1997,Actual,7
PACLitaxel 100 MG Injection,2008,Actual,7
PACLitaxel 100 MG Injection,2008,Actual,7
PACLitaxel 100 MG Injection,2008,Actual,7
PACLitaxel 100 MG Injection,2009,Actual,7
PACLitaxel 100 MG Injection,2009,Actual,7
PACLitaxel 100 MG Injection,2011,Actual,7
PACLitaxel 100 MG Injection,2012,Actual,7
PACLitaxel 100 MG Injection,2021,Actual,7
amLODIPine 2.5 MG Oral Tablet,2017,Actual,7
amLODIPine 2.5 MG Oral Tablet,2018,Actual,7
amLODIPine 2.5 MG Oral Tablet,2019,Actual,7
amLODIPine 2.5 MG Oral Tablet,2021,Actual,7
amLODIPine 2.5 MG Oral Tablet,2022,Actual,7
amLODIPine 2.5 MG Oral Tablet,2025,Actual,7
aspirin 81 MG Oral Capsule,2018,Actual,7
aspirin 81 MG Oral Capsule,2019,Actual,7
aspirin 81 MG Oral Capsule,2019,Actual,7
clonazePAM 0.25 MG Oral Tablet,1989,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],1996,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2015,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2016,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2017,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2017,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2017,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2018,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2019,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2020,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2020,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2021,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2021,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2022,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2023,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2023,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],2024,Actual,7
lisinopril 10 MG Oral Tablet,2016,Actual,7
lisinopril 10 MG Oral Tablet,2017,Actual,7
lisinopril 10 MG Oral Tablet,2020,Actual,7
lisinopril 10 MG Oral Tablet,2021,Actual,7
lisinopril 10 MG Oral Tablet,2023,Actual,7
lisinopril 10 MG Oral Tablet,2024,Actual,7
lisinopril 10 MG Oral Tablet,2025,Actual,7
lisinopril 10 MG Oral Tablet,2025,Actual,7
lisinopril 10 MG Oral Tablet,2025,Actual,7
lisinopril 10 MG Oral Tablet,2025,Actual,7
1 ML medroxyPROGESTERone acetate 150 MG/ML Injection,2016,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1994,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2015,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2016,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2017,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2018,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2019,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2019,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2021,Actual,7
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2022,Actual,7
60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,1960,Actual,7
